"","time","comp","scenario","val2","var","value","lab"
"92",16,"I","15% detected, Asymp RR=0.5",12078.9678899352,"Total",25376.1817666615,"Cumulative cases"
"93",16,"I","2% detected, Asymp RR=0.25",103409.723471444,"Total",212913.330615705,"Cumulative cases"
"94",16,"I","2% detected, Asymp RR=0.5",92613.6659642703,"Total",194413.779666955,"Cumulative cases"
"95",16,"I","5% detected, Asymp RR=0.25",40764.1776263002,"Total",83967.8260162543,"Cumulative cases"
"96",16,"I","5% detected, Asymp RR=0.5",36530.1573610071,"Total",76726.2331869595,"Cumulative cases"
"97",17,"I","15% detected, Asymp RR=0.25",15536.7581243618,"Total",32106.972082607,"Cumulative cases"
"98",17,"I","15% detected, Asymp RR=0.5",14017.939852468,"Total",29543.6079437444,"Cumulative cases"
"99",17,"I","2% detected, Asymp RR=0.25",117283.705822107,"Total",242203.226693177,"Cumulative cases"
"100",17,"I","2% detected, Asymp RR=0.5",107136.827926831,"Total",225596.663380592,"Cumulative cases"
"101",17,"I","5% detected, Asymp RR=0.25",46327.8998068866,"Total",95717.7712160927,"Cumulative cases"
"102",17,"I","5% detected, Asymp RR=0.5",42352.821697579,"Total",89237.0121201509,"Cumulative cases"
"103",18,"I","15% detected, Asymp RR=0.25",17561.1647360518,"Total",36384.6451110506,"Cumulative cases"
"104",18,"I","15% detected, Asymp RR=0.5",16156.0898832437,"Total",34141.7232820187,"Cumulative cases"
"105",18,"I","2% detected, Asymp RR=0.25",132145.23632295,"Total",273588.577844937,"Cumulative cases"
"106",18,"I","2% detected, Asymp RR=0.5",123042.417808287,"Total",259761.500069481,"Cumulative cases"
"107",18,"I","5% detected, Asymp RR=0.25",52313.8520928626,"Total",108364.234799924,"Cumulative cases"
"108",18,"I","5% detected, Asymp RR=0.5",48760.1876349353,"Total",103011.188760453,"Cumulative cases"
"109",19,"I","15% detected, Asymp RR=0.25",19755.6014659881,"Total",41023.180741662,"Cumulative cases"
"110",19,"I","15% detected, Asymp RR=0.5",18527.7323856364,"Total",39244.4563721932,"Cumulative cases"
"111",19,"I","2% detected, Asymp RR=0.25",148141.252760091,"Total",307378.974267522,"Cumulative cases"
"112",19,"I","2% detected, Asymp RR=0.5",140547.100136728,"Total",297372.502800358,"Cumulative cases"
"113",19,"I","5% detected, Asymp RR=0.25",58788.5984094311,"Total",122047.743973033,"Cumulative cases"
"114",19,"I","5% detected, Asymp RR=0.5",55850.2196024719,"Total",118259.48462258,"Cumulative cases"
"115",20,"I","15% detected, Asymp RR=0.25",22141.854868463,"Total",46068.616439056,"Cumulative cases"
"116",20,"I","15% detected, Asymp RR=0.5",21166.6334222632,"Total",44924.5677261941,"Cumulative cases"
"117",20,"I","2% detected, Asymp RR=0.25",165399.052869546,"Total",343842.435895975,"Cumulative cases"
"118",20,"I","2% detected, Asymp RR=0.5",159852.318640255,"Total",338860.670276636,"Cumulative cases"
"119",20,"I","5% detected, Asymp RR=0.25",65812.420255823,"Total",136895.553002574,"Cumulative cases"
"120",20,"I","5% detected, Asymp RR=0.5",63717.7672409895,"Total",135185.8740297,"Cumulative cases"
"121",21,"I","15% detected, Asymp RR=0.25",24741.1874823083,"Total",51565.8910590268,"Cumulative cases"
"122",21,"I","15% detected, Asymp RR=0.5",24107.6941530248,"Total",51257.273294008,"Cumulative cases"
"123",21,"I","2% detected, Asymp RR=0.25",184034.974478791,"Total",383223.740527854,"Cumulative cases"
"124",21,"I","2% detected, Asymp RR=0.5",181154.241534112,"Total",384645.061070991,"Cumulative cases"
"125",21,"I","5% detected, Asymp RR=0.25",73443.0947450785,"Total",153029.628035206,"Cumulative cases"
"126",21,"I","5% detected, Asymp RR=0.5",72459.2392239813,"Total",153997.622287001,"Cumulative cases"
"127",22,"I","15% detected, Asymp RR=0.25",27575.2386228009,"Total",57560.7489282064,"Cumulative cases"
"128",22,"I","15% detected, Asymp RR=0.5",27388.1331308017,"Total",58322.7872441644,"Cumulative cases"
"129",22,"I","2% detected, Asymp RR=0.25",204159.773599958,"Total",425755.764045376,"Cumulative cases"
"130",22,"I","2% detected, Asymp RR=0.5",204649.432812292,"Total",435144.842537423,"Cumulative cases"
"131",22,"I","5% detected, Asymp RR=0.25",81738.3723231712,"Total",170571.879707237,"Cumulative cases"
"132",22,"I","5% detected, Asymp RR=0.5",82175.6825542824,"Total",174911.881906713,"Cumulative cases"
"133",23,"I","15% detected, Asymp RR=0.25",30666.5875518052,"Total",64100.9296127639,"Cumulative cases"
"134",23,"I","15% detected, Asymp RR=0.5",31048.3058831866,"Total",66208.0825891519,"Cumulative cases"
"135",23,"I","2% detected, Asymp RR=0.25",225881.364039284,"Total",471665.239135707,"Cumulative cases"
"136",23,"I","2% detected, Asymp RR=0.5",230537.299207024,"Total",490784.383436025,"Cumulative cases"
"137",23,"I","5% detected, Asymp RR=0.25",90757.4265613351,"Total",189647.220689815,"Cumulative cases"
"138",23,"I","5% detected, Asymp RR=0.5",92974.678496151,"Total",198159.733877711,"Cumulative cases"
"139",24,"I","15% detected, Asymp RR=0.25",34039.1786804393,"Total",71237.0657557356,"Cumulative cases"
"140",24,"I","15% detected, Asymp RR=0.5",35132.4189256673,"Total",75008.4233552168,"Cumulative cases"
"141",24,"I","2% detected, Asymp RR=0.25",249306.340050575,"Total",521175.938742407,"Cumulative cases"
"142",24,"I","2% detected, Asymp RR=0.5",259021.034751569,"Total",551995.09216284,"Cumulative cases"
"143",24,"I","5% detected, Asymp RR=0.25",100561.855994243,"Total",210385.674899715,"Cumulative cases"
"144",24,"I","5% detected, Asymp RR=0.5",104971.789713211,"Total",223989.253944204,"Cumulative cases"
"145",25,"I","15% detected, Asymp RR=0.25",37718.6473689745,"Total",79023.3705523759,"Cumulative cases"
"146",25,"I","15% detected, Asymp RR=0.5",39689.1305837028,"Total",84828.6516697754,"Cumulative cases"
"147",25,"I","2% detected, Asymp RR=0.25",274540.556787143,"Total",574509.865266004,"Cumulative cases"
"148",25,"I","2% detected, Asymp RR=0.5",290307.016302925,"Total",619213.904717464,"Cumulative cases"
"149",25,"I","5% detected, Asymp RR=0.25",111216.348185319,"Total",232923.771286112,"Cumulative cases"
"150",25,"I","5% detected, Asymp RR=0.5",118291.521823029,"Total",252667.523760524,"Cumulative cases"
"151",26,"I","15% detected, Asymp RR=0.25",41732.5606059203,"Total",87518.1450996281,"Cumulative cases"
"152",26,"I","15% detected, Asymp RR=0.5",44772.0878102393,"Total",95784.3353031621,"Cumulative cases"
"153",26,"I","2% detected, Asymp RR=0.25",301688.884720131,"Total",631886.692577895,"Cumulative cases"
"154",26,"I","2% detected, Asymp RR=0.5",324602.871647646,"Total",692878.903805986,"Cumulative cases"
"155",26,"I","5% detected, Asymp RR=0.25",122789.044677128,"Total",257405.304082649,"Cumulative cases"
"156",26,"I","5% detected, Asymp RR=0.5",133067.904684715,"Total",284481.811724677,"Cumulative cases"
"157",27,"I","15% detected, Asymp RR=0.25",46110.6279531321,"Total",96784.2227267288,"Cumulative cases"
"158",27,"I","15% detected, Asymp RR=0.5",50440.4704258124,"Total",108002.929116831,"Cumulative cases"
"159",27,"I","2% detected, Asymp RR=0.25",330854.500427156,"Total",693522.227410114,"Cumulative cases"
"160",27,"I","2% detected, Asymp RR=0.5",362114.759900792,"Total",773423.238278817,"Cumulative cases"
"161",27,"I","5% detected, Asymp RR=0.25",135351.758921178,"Total",283981.780955483,"Cumulative cases"
"162",27,"I","5% detected, Asymp RR=0.5",149444.887144902,"Total",319740.339494394,"Cumulative cases"
"163",28,"I","15% detected, Asymp RR=0.25",50884.9061642597,"Total",106889.399732984,"Cumulative cases"
"164",28,"I","15% detected, Asymp RR=0.5",56759.5332285613,"Total",121624.929347004,"Cumulative cases"
"165",28,"I","2% detected, Asymp RR=0.25",362137.902451777,"Total",759626.289652742,"Cumulative cases"
"166",28,"I","2% detected, Asymp RR=0.5",403043.812687233,"Total",861267.239994937,"Cumulative cases"
"167",28,"I","5% detected, Asymp RR=0.25",148980.110006379,"Total",312812.691609318,"Cumulative cases"
"168",28,"I","5% detected, Asymp RR=0.5",167576.492113159,"Total",358772.51840715,"Cumulative cases"
"169",29,"I","15% detected, Asymp RR=0.25",56089.9859773878,"Total",117906.828209972,"Cumulative cases"
"170",29,"I","15% detected, Asymp RR=0.5",63801.1421329436,"Total",136805.011918343,"Cumulative cases"
"171",29,"I","2% detected, Asymp RR=0.25",395635.619020606,"Total",830399.942076637,"Cumulative cases"
"172",29,"I","2% detected, Asymp RR=0.5",447581.720357495,"Total",956808.715635111,"Cumulative cases"
"173",29,"I","5% detected, Asymp RR=0.25",163753.547036057,"Total",344065.543857788,"Cumulative cases"
"174",29,"I","5% detected, Asymp RR=0.5",187626.691000448,"Total",401928.566511748,"Cumulative cases"
"175",30,"I","15% detected, Asymp RR=0.25",61763.1666004888,"Total",129915.382484902,"Cumulative cases"
"176",30,"I","15% detected, Asymp RR=0.5",71644.3139203601,"Total",153713.174254923,"Cumulative cases"
"177",30,"I","2% detected, Asymp RR=0.25",431438.579007038,"Total",906032.010314675,"Cumulative cases"
"178",30,"I","2% detected, Asymp RR=0.5",495905.461485572,"Total",1060411.42688907,"Cumulative cases"
"179",30,"I","5% detected, Asymp RR=0.25",179755.25006512,"Total",377915.636716535,"Cumulative cases"
"180",30,"I","5% detected, Asymp RR=0.5",209768.951733051,"Total",449578.404215102,"Cumulative cases"
"181",31,"I","15% detected, Asymp RR=0.25",67944.6274611817,"Total",143000.019372145,"Cumulative cases"
"182",31,"I","15% detected, Asymp RR=0.5",80375.7590883539,"Total",172535.878780225,"Cumulative cases"
"183",31,"I","2% detected, Asymp RR=0.25",469630.271581624,"Total",986695.159946073,"Cumulative cases"
"184",31,"I","2% detected, Asymp RR=0.5",548171.379876185,"Total",1172392.21952313,"Cumulative cases"
"185",31,"I","5% detected, Asymp RR=0.25",197071.936805826,"Total",414545.632314587,"Cumulative cases"
"186",31,"I","5% detected, Asymp RR=0.5",234185.444060154,"Total",502109.794081869,"Cumulative cases"
"187",32,"I","15% detected, Asymp RR=0.25",74677.5998102215,"Total",157252.137625837,"Cumulative cases"
"188",32,"I","15% detected, Asymp RR=0.5",90090.4158483806,"Total",193477.171470833,"Cumulative cases"
"189",32,"I","2% detected, Asymp RR=0.25",510284.761393052,"Total",1072541.67369618,"Cumulative cases"
"190",32,"I","2% detected, Asymp RR=0.5",604508.775327516,"Total",1293007.18164001,"Cumulative cases"
"191",32,"I","5% detected, Asymp RR=0.25",215793.57910466,"Total",454144.935028852,"Cumulative cases"
