"","time","comp","scenario","val2","var","value","lab"
"108",27,"I","30% detected, Asymp RR=0.5",3288.78756404698,"Total",7027.05529853944,"Cumulative cases"
"109",28,"I","14% detected, Asymp RR=0.25",6369.342774218,"Total",13346.8421348197,"Cumulative cases"
"110",28,"I","14% detected, Asymp RR=0.5",8023.2102494976,"Total",17162.3232224333,"Cumulative cases"
"111",28,"I","30% detected, Asymp RR=0.25",2984.89730181164,"Total",6254.82008126556,"Cumulative cases"
"112",28,"I","30% detected, Asymp RR=0.5",3738.59998720319,"Total",7997.24003629933,"Cumulative cases"
"113",29,"I","14% detected, Asymp RR=0.25",7080.66631448544,"Total",14852.7976410558,"Cumulative cases"
"114",29,"I","14% detected, Asymp RR=0.5",9118.20374075812,"Total",19524.3998817946,"Cumulative cases"
"115",29,"I","30% detected, Asymp RR=0.25",3318.32436284979,"Total",6960.72719838738,"Cumulative cases"
"116",29,"I","30% detected, Asymp RR=0.5",4248.98946420666,"Total",9098.24615923726,"Cumulative cases"
"117",30,"I","14% detected, Asymp RR=0.25",7868.72560933251,"Total",16521.3258881441,"Cumulative cases"
"118",30,"I","14% detected, Asymp RR=0.5",10360.5810305619,"Total",22204.7511393849,"Cumulative cases"
"119",30,"I","30% detected, Asymp RR=0.25",3687.73920788276,"Total",7742.87886912796,"Cumulative cases"
"120",30,"I","30% detected, Asymp RR=0.5",4828.12136298846,"Total",10347.7053854632,"Cumulative cases"
"121",31,"I","14% detected, Asymp RR=0.25",8741.79468566108,"Total",18369.9492364951,"Cumulative cases"
"122",31,"I","14% detected, Asymp RR=0.5",11770.1766432923,"Total",25246.2038535575,"Cumulative cases"
"123",31,"I","30% detected, Asymp RR=0.25",4097.0265086142,"Total",8609.50203963547,"Cumulative cases"
"124",31,"I","30% detected, Asymp RR=0.5",5485.25996409635,"Total",11765.6224802493,"Cumulative cases"
"125",32,"I","14% detected, Asymp RR=0.25",9709.03780708115,"Total",20418.0758393153,"Cumulative cases"
"126",32,"I","14% detected, Asymp RR=0.5",13369.4851807215,"Total",28697.3282570769,"Cumulative cases"
"127",32,"I","30% detected, Asymp RR=0.25",4550.48983332053,"Total",9569.71104396,"Cumulative cases"
"128",32,"I","30% detected, Asymp RR=0.5",6230.91579066703,"Total",13374.6933426514,"Cumulative cases"
"129",33,"I","14% detected, Asymp RR=0.25",10780.6058477524,"Total",22687.203715217,"Cumulative cases"
"130",33,"I","14% detected, Asymp RR=0.5",15184.016511307,"Total",32613.2045630999,"Cumulative cases"
"131",33,"I","30% detected, Asymp RR=0.25",5052.8972995966,"Total",10633.6042830299,"Cumulative cases"
"132",33,"I","30% detected, Asymp RR=0.5",7077.01310857411,"Total",15200.6666306934,"Cumulative cases"
"133",34,"I","14% detected, Asymp RR=0.25",11967.7406101356,"Total",25201.1416472841,"Cumulative cases"
"134",34,"I","14% detected, Asymp RR=0.5",17242.6995252682,"Total",37056.2943254009,"Cumulative cases"
"135",34,"I","30% detected, Asymp RR=0.25",5609.53098752563,"Total",11812.3688708035,"Cumulative cases"
"136",34,"I","30% detected, Asymp RR=0.5",8037.080593887,"Total",17272.7553911589,"Cumulative cases"
"137",35,"I","14% detected, Asymp RR=0.25",13282.8902967706,"Total",27986.2536999814,"Cumulative cases"
"138",35,"I","14% detected, Asymp RR=0.5",19578.3309969054,"Total",42097.4090720296,"Cumulative cases"
"139",35,"I","30% detected, Asymp RR=0.25",6226.24165058097,"Total",13118.3965005033,"Cumulative cases"
"140",35,"I","30% detected, Asymp RR=0.5",9126.46394849783,"Total",19624.0960579118,"Cumulative cases"
"141",36,"I","14% detected, Asymp RR=0.25",14739.8383150014,"Total",31071.7319651033,"Cumulative cases"
"142",36,"I","14% detected, Asymp RR=0.5",22228.0899984953,"Total",47816.8202833341,"Cumulative cases"
"143",36,"I","30% detected, Asymp RR=0.25",6909.50982690858,"Total",14565.4128650648,"Cumulative cases"
"144",36,"I","30% detected, Asymp RR=0.5",10362.5697704272,"Total",22292.2748998136,"Cumulative cases"
"145",37,"I","14% detected, Asymp RR=0.25",16353.8460550986,"Total",34489.8988928508,"Cumulative cases"
"146",37,"I","14% detected, Asymp RR=0.5",25234.1190297351,"Total",54305.5131827254,"Cumulative cases"
"147",37,"I","30% detected, Asymp RR=0.25",7666.5137025886,"Total",16168.6213769457,"Cumulative cases"
"148",37,"I","30% detected, Asymp RR=0.5",11765.1418602565,"Total",25319.9244590774,"Cumulative cases"
"149",38,"I","14% detected, Asymp RR=0.25",18141.8102495409,"Total",38276.5404936891,"Cumulative cases"
"150",38,"I","14% detected, Asymp RR=0.5",28644.1779871385,"Total",61666.5975042727,"Cumulative cases"
"151",38,"I","30% detected, Asymp RR=0.25",8505.20403307156,"Total",17944.8618359075,"Cumulative cases"
"152",38,"I","30% detected, Asymp RR=0.5",13356.5731031346,"Total",28755.3967458405,"Cumulative cases"
"153",39,"I","14% detected, Asymp RR=0.25",20122.4363897421,"Total",42471.2735332373,"Cumulative cases"
"154",39,"I","14% detected, Asymp RR=0.5",32512.380897975,"Total",70016.896565507,"Cumulative cases"
"155",39,"I","30% detected, Asymp RR=0.25",9434.3868464487,"Total",19912.7855763795,"Cumulative cases"
"156",39,"I","30% detected, Asymp RR=0.5",15162.2578306116,"Total",32653.5237576583,"Cumulative cases"
"157",40,"I","14% detected, Asymp RR=0.25",22316.4302055333,"Total",47117.9509614917,"Cumulative cases"
"158",40,"I","14% detected, Asymp RR=0.5",36900.0282485908,"Total",79488.7422134078,"Cumulative cases"
"159",40,"I","30% detected, Asymp RR=0.25",10463.8149303769,"Total",22093.0492146909,"Cumulative cases"
"160",40,"I","30% detected, Asymp RR=0.5",17210.9914846404,"Total",37076.480025571,"Cumulative cases"
"161",41,"I","14% detected, Asymp RR=0.25",24746.709160912,"Total",52265.10970787,"Cumulative cases"
"162",41,"I","14% detected, Asymp RR=0.5",41876.5442453751,"Total",90231.9956697065,"Cumulative cases"
"163",41,"I","30% detected, Asymp RR=0.25",11604.2890999506,"Total",24508.5291070865,"Cumulative cases"
"164",41,"I","30% detected, Asymp RR=0.5",19535.4224823872,"Total",42094.7577346024,"Cumulative cases"
"165",42,"I","14% detected, Asymp RR=0.25",27438.6358417237,"Total",57966.4648080273,"Cumulative cases"
"166",42,"I","14% detected, Asymp RR=0.5",47520.5309953299,"Total",102416.31996027,"Cumulative cases"
"167",42,"I","30% detected, Asymp RR=0.25",12867.7702241934,"Total",27184.5585879179,"Cumulative cases"
"168",42,"I","30% detected, Asymp RR=0.5",22172.5628869029,"Total",47788.26863718,"Cumulative cases"
"169",43,"I","14% detected, Asymp RR=0.25",30420.275195867,"Total",64281.4540065678,"Cumulative cases"
"170",43,"I","14% detected, Asymp RR=0.5",53920.9526938044,"Total",116233.731932602,"Cumulative cases"
"171",43,"I","30% detected, Asymp RR=0.25",14267.503033144,"Total",30149.1901508245,"Cumulative cases"
"172",43,"I","30% detected, Asymp RR=0.5",25164.3651975296,"Total",54247.5884957808,"Cumulative cases"
"173",44,"I","14% detected, Asymp RR=0.25",33722.6779249337,"Total",71275.8376937735,"Cumulative cases"
"174",44,"I","14% detected, Asymp RR=0.5",61178.4643351122,"Total",131901.464878325,"Cumulative cases"
"175",44,"I","30% detected, Asymp RR=0.25",15818.1529142672,"Total",33433.4851305857,"Cumulative cases"
"176",44,"I","30% detected, Asymp RR=0.5",28558.3735887375,"Total",61575.3619661337,"Cumulative cases"
"177",45,"I","14% detected, Asymp RR=0.25",37380.1925766671,"Total",79022.3595625587,"Cumulative cases"
"178",45,"I","14% detected, Asymp RR=0.5",69406.9002830627,"Total",149665.174464744,"Cumulative cases"
"179",45,"I","30% detected, Asymp RR=0.25",17535.9570619025,"Total",37071.8337710189,"Cumulative cases"
"180",45,"I","30% detected, Asymp RR=0.5",32408.4587322975,"Total",69887.8875530995,"Cumulative cases"
